date,average_temperature,rainfall,weekend,holiday,price_per_kg,promo,demand,previous_days_demand
2021-11-30 15:34:09.114423,25.633537592795633,4.257979117867104,0,0,0.5607234042417913,0,986.4238701908637,898.1982549723616
2021-12-01 15:34:09.114422,30.809603561173674,1.5734029042895805,0,0,2.3174412643546702,0,861.7317520847802,986.4238701908637
2021-12-02 15:34:09.114421,25.243360638536586,5.482776321330617,0,0,2.2024902952290826,1,1095.706158215591,861.7317520847802
2021-12-03 15:34:09.114420,17.778406255905065,16.923039759210972,0,1,1.8981903321701368,0,763.3955707700561,1095.706158215591
2021-12-04 15:34:09.114419,26.819472830721676,12.816325735787856,1,0,2.6833120501522902,1,1392.8743361043655,763.3955707700561
2021-12-05 15:34:09.114418,31.28679473681435,0.49279079348864935,1,0,1.3091658895866511,0,1212.8372843698412,1392.8743361043655
2021-12-06 15:34:09.114417,29.715819725480817,1.2420316771257476,0,0,1.7200073270276535,0,877.4175833398839,1212.8372843698412
2021-12-07 15:34:09.114416,33.76689761149407,8.130987903164744,0,0,2.1884402447516207,0,781.6152826396913,877.4175833398839
2021-12-08 15:34:09.114415,12.80442355170183,5.301333419641713,0,0,0.5034460200456485,1,1195.881539408933,781.6152826396913
2021-12-09 15:34:09.114414,20.286888766578855,7.153997212143758,0,0,0.5771479568317779,0,981.429442470753,1195.881539408933
2021-12-10 15:34:09.114413,13.658149854102144,9.380375987411728,0,0,2.563229987485851,0,857.8710623464771,981.429442470753
2021-12-11 15:34:09.114412,32.384404005119194,4.515224439191149,1,0,2.7014540952907105,0,1209.0344374797737,857.8710623464771
2021-12-12 15:34:09.114411,17.57636683716917,2.4531509122736885,1,0,1.277322661315485,1,1317.4446748995947,1209.0344374797737
2021-12-13 15:34:09.114410,34.552218161124706,7.45390092207575,0,0,2.6921995419538916,0,750.3492054985085,1317.4446748995947
2021-12-14 15:34:09.114410,15.984353557204795,0.1887945926301517,0,0,2.542858487254752,0,829.2630196561315,750.3492054985085
2021-12-15 15:34:09.114409,27.235981964149587,2.6748806141468746,0,0,2.2440033749670207,0,911.1671811701228,829.2630196561315
2021-12-16 15:34:09.114408,19.69857739918072,2.732884588260296,0,0,2.5998268715950794,0,996.2119343649875,911.1671811701228
2021-12-17 15:34:09.114407,26.808324917657078,8.374622253449054,0,0,1.178079146014126,0,943.7140666566439,996.2119343649875
2021-12-18 15:34:09.114406,21.544217839491846,38.19607596973325,1,0,0.9527734716576302,0,1248.0081849459232,943.7140666566439
2021-12-19 15:34:09.114405,11.720411839915093,1.1595940185404614,1,0,1.0959760042110056,0,1193.619177727411,1248.0081849459232
2021-12-20 15:34:09.114404,27.36436540579858,1.6095678722570452,0,0,2.485682318145182,0,946.1934880024703,1193.619177727411
2021-12-21 15:34:09.114403,28.45964090467007,3.8143498551100996,0,0,0.7677531661357888,0,920.0024626558778,946.1934880024703
2021-12-22 15:34:09.114402,17.363910789686475,18.680446275930983,0,0,0.6854147241219228,1,1157.6726941709771,920.0024626558778
2021-12-23 15:34:09.114401,17.82756488617128,4.068773422291072,0,0,1.6691696873975468,0,791.9778862891678,1157.6726941709771
2021-12-24 15:34:09.114400,24.756056785732454,0.35951135634372533,0,0,1.6731470339392311,0,1021.1482376575652,791.9778862891678
2021-12-25 15:34:09.114399,28.957162760029345,12.831811639107906,1,0,1.7700698261399435,0,1254.5811396185438,1021.1482376575652
2021-12-26 15:34:09.114398,21.878233929490563,4.1843521880751124,1,0,0.8235763310708867,0,1304.5438439824327,1254.5811396185438
2021-12-27 15:34:09.114397,11.228267509262832,4.624626076069966,0,0,2.9408448965103338,0,937.1747087709808,1304.5438439824327
2021-12-28 15:34:09.114396,15.129225723067451,0.6032810109328186,0,0,0.5499633320963266,0,951.0713624154807,937.1747087709808
2021-12-29 15:34:09.114395,24.65136892206099,6.372634182886543,0,0,2.0985793590344084,0,878.7205213185906,951.0713624154807
2021-12-30 15:34:09.114394,25.207287333131998,18.393240804781602,0,0,2.9717656683827913,1,1105.8365251289658,878.7205213185906
2021-12-31 15:34:09.114393,21.26873526568447,1.2574058757398432,0,0,1.966190620325245,0,967.1668276221789,1105.8365251289658
2022-01-01 15:34:09.114392,25.32349528601223,4.875723907463125,1,0,1.1444903781804352,0,1389.9555082305328,967.1668276221789
2022-01-02 15:34:09.114391,17.265772739230794,2.3123867234770805,1,0,2.0142089094997537,1,1369.6394680833305,1389.9555082305328
2022-01-03 15:34:09.114390,24.52090512699254,1.4320360595360981,0,0,2.1690715200602115,1,1114.1925526058174,1369.6394680833305
2022-01-04 15:34:09.114390,15.13162283465018,1.709312807871741,0,0,0.559833207018229,0,936.116069895185,1114.1925526058174
2022-01-05 15:34:09.114389,21.873498197296108,15.787567017461342,0,0,2.092409327448739,0,961.2381467866782,936.116069895185
2022-01-06 15:34:09.114388,12.483095894781972,2.8672557865796815,0,0,0.8294037859722546,0,976.0827773908401,961.2381467866782
2022-01-07 15:34:09.114387,12.933290443854311,5.834877062429583,0,0,2.5721266049858404,0,944.4047509611981,976.0827773908401
2022-01-08 15:34:09.114386,22.587634137114613,6.956538160793878,1,0,2.2620834066954423,1,1409.9436737378367,944.4047509611981
2022-01-09 15:34:09.114385,11.111482965790621,7.468521086064173,1,0,2.4427032967063376,1,1494.142363127562,1409.9436737378367
2022-01-10 15:34:09.114384,17.796774925568727,1.1892379736856151,0,0,1.3651156331218228,0,1037.0263002111765,1494.142363127562
2022-01-11 15:34:09.114383,29.214988894335665,3.2985320677173298,0,0,0.8080822896243617,0,997.5107939545004,1037.0263002111765
2022-01-12 15:34:09.114382,23.690749651406044,0.9838096025781334,0,0,1.629978720433022,0,886.3834728772695,997.5107939545004
2022-01-13 15:34:09.114381,23.510515741582317,4.975060346735287,0,0,1.9006178350585912,1,1113.3053067965134,886.3834728772695
2022-01-14 15:34:09.114380,24.156807445865653,1.690943420468691,0,1,1.1867057280659004,0,1013.5282008829229,1113.3053067965134
2022-01-15 15:34:09.114379,12.246555476452222,0.9790367205881262,1,0,2.80077317916132,0,1253.1115421460086,1013.5282008829229
2022-01-16 15:34:09.114378,25.62034833495055,1.0895017728300622,1,0,0.6880926626605518,1,1515.085168787382,1253.1115421460086
2022-01-17 15:34:09.114377,24.90734589887265,9.978131646218602,0,0,0.7978973708757174,0,1012.019724245722,1515.085168787382
2022-01-18 15:34:09.114376,19.133877292870878,5.513525999556577,0,0,2.2534827275642595,0,880.7302227956513,1012.019724245722
2022-01-19 15:34:09.114375,30.796903312691324,1.0023507735480777,0,0,1.35976531536433,1,1225.7992644023172,880.7302227956513
2022-01-20 15:34:09.114374,27.70368587705555,1.452906856584271,0,0,2.0650295894163118,0,953.2493141794595,1225.7992644023172
2022-01-21 15:34:09.114373,16.300239556727387,5.881653571106331,0,0,2.1661217190683213,0,949.7614606792134,953.2493141794595
2022-01-22 15:34:09.114372,34.388678589909965,6.526771885663731,1,0,2.368496966452824,0,1145.5518764872527,949.7614606792134
2022-01-23 15:34:09.114371,31.513457598896153,0.5709279058524341,1,0,1.6900517913396347,0,1171.6005029535402,1145.5518764872527
2022-01-24 15:34:09.114370,18.422004592291422,0.5245632421149872,0,0,1.1635352851727543,0,1033.3399949382135,1171.6005029535402
2022-01-25 15:34:09.114369,11.132829818210205,2.2827727889731158,0,0,1.2175278981273507,0,923.1718553869713,1033.3399949382135
2022-01-26 15:34:09.114368,11.853743947858899,11.480659106756516,0,0,1.1174386447592197,0,1018.397686766569,923.1718553869713
2022-01-27 15:34:09.114367,29.352578784902754,9.427013580052922,0,0,1.3004811464730008,0,896.2392054338592,1018.397686766569
2022-01-28 15:34:09.114366,17.25806182385793,1.6998792535182028,0,0,2.7624169725609677,0,951.1266696453007,896.2392054338592
2022-01-29 15:34:09.114365,32.08505345627441,7.179913108581863,1,0,1.3305808759565187,0,1338.742481984447,951.1266696453007
2022-01-30 15:34:09.114364,10.276575914475005,3.871799924673765,1,0,2.063361248026882,1,1505.1476553368323,1338.742481984447
2022-01-31 15:34:09.114363,29.65300281604642,13.247202902161803,0,0,1.1686017453339668,0,988.2529164461865,1505.1476553368323
2022-02-01 15:34:09.114362,29.681849610300794,22.69284963979996,0,0,2.2563321799601184,1,1118.2944065253764,988.2529164461865
2022-02-02 15:34:09.114362,14.160536471560146,5.77321810302736,0,0,1.4109540795248963,0,997.921284032288,1118.2944065253764
2022-02-03 15:34:09.114361,23.49526973969879,3.8177634212586953,0,0,2.6491530196517106,1,1090.0635810363194,997.921284032288
2022-02-04 15:34:09.114360,32.24604173795295,3.838339560373414,0,0,2.0814376270278343,0,877.1505383934121,1090.0635810363194
2022-02-05 15:34:09.114359,17.110231400536662,6.885321649888679,1,1,1.81476980438618,1,1501.404397246741,877.1505383934121
2022-02-06 15:34:09.114358,31.809307048691213,7.6795569875883585,1,0,1.8841642993411223,0,1165.7244920882918,1501.404397246741
2022-02-07 15:34:09.114357,11.306538217277215,0.003467137848247654,0,0,1.1607317435806648,0,1026.6389069221318,1165.7244920882918
2022-02-08 15:34:09.114356,11.675535001183867,3.1972409487631754,0,0,0.9099949226641704,0,991.9302423274794,1026.6389069221318
2022-02-09 15:34:09.114355,16.323436412492093,4.018004407038573,0,1,2.7664920354304567,0,888.6780485869272,991.9302423274794
2022-02-10 15:34:09.114354,22.668805259819873,1.91699997884316,0,0,2.4326477721597675,0,923.2257318195192,888.6780485869272
2022-02-11 15:34:09.114353,15.389852583514518,7.763656659455894,0,0,1.6751958239424756,0,945.0147123456925,923.2257318195192
2022-02-12 15:34:09.114352,30.96141502119152,6.074535793336788,1,0,1.1586730988966796,0,1237.5107685198443,945.0147123456925
2022-02-13 15:34:09.114351,30.7937984095172,13.040614943735715,1,0,2.789349211507519,1,1459.2598343651691,1237.5107685198443
2022-02-14 15:34:09.114350,32.16474356341574,0.8251049376053368,0,0,2.4979395042350667,0,873.1273701067468,1459.2598343651691
2022-02-15 15:34:09.114349,16.93453141367946,1.589775681254445,0,0,2.710805838400959,0,976.9737270150621,873.1273701067468
2022-02-16 15:34:09.114348,27.24999400223005,0.38902264128365566,0,0,2.6578627172450933,0,847.3943715721261,976.9737270150621
2022-02-17 15:34:09.114347,27.22695793817839,0.4853122855753981,0,0,2.55751105219743,0,911.6649581329291,847.3943715721261
2022-02-18 15:34:09.114346,10.337611362012751,1.194133386286541,0,0,2.2305644970095733,0,933.5192052695807,911.6649581329291
2022-02-19 15:34:09.114345,25.368869095338958,5.633690888132435,1,0,1.2321207564622179,0,1271.306325429504,933.5192052695807
2022-02-20 15:34:09.114344,30.5305626939251,8.524914148649831,1,0,1.1465717118133942,0,1281.5083141789999,1271.306325429504
2022-02-21 15:34:09.114343,18.63781711198274,3.671221954381924,0,0,2.8722810020819676,1,1135.5182982755584,1281.5083141789999
2022-02-22 15:34:09.114343,10.197949805923498,1.336706742176525,0,0,2.7092739736778553,0,934.1910061810006,1135.5182982755584
2022-02-23 15:34:09.114342,34.65823433963601,1.9597929252330921,0,0,2.66960927889959,0,895.1366071593401,934.1910061810006
2022-02-24 15:34:09.114341,16.76138788540837,4.6908597332238235,0,0,0.9091356296204264,0,1005.7078905299497,895.1366071593401
2022-02-25 15:34:09.114340,25.605450414723613,0.520589993720693,0,0,1.4145530557811092,1,1154.2301320649847,1005.7078905299497
2022-02-26 15:34:09.114339,12.892311324438149,2.491106345810773,1,0,2.5549293724561792,0,1176.9701980118723,1154.2301320649847
2022-02-27 15:34:09.114338,19.604246031484507,2.5856060143678663,1,0,2.801415065891076,0,1167.9622698061883,1176.9701980118723
2022-02-28 15:34:09.114337,16.265527030847366,1.188112074342612,0,0,2.922990843938428,0,862.4402560576781,1167.9622698061883
2022-03-01 15:34:09.114336,31.12333002769362,5.87604194369919,0,0,1.6292146048387068,0,917.8273143376774,862.4402560576781
2022-03-02 15:34:09.114335,20.918072205789535,6.922467941088819,0,0,2.285479009224534,0,971.2483392219427,917.8273143376774
2022-03-03 15:34:09.114334,11.095879814993491,7.2425658298612925,0,0,1.7403939577544512,0,923.8097640940485,971.2483392219427
2022-03-04 15:34:09.114333,19.998688175303087,11.322787239504905,0,0,1.503574649456277,0,1083.308128268899,923.8097640940485
2022-03-05 15:34:09.114332,19.55663335992133,13.36205668127347,1,0,2.1412675158489636,0,1275.941834445098,1083.308128268899
2022-03-06 15:34:09.114331,15.78691053079244,3.1990182068508344,1,0,0.8170442341033765,0,1342.5772166889076,1275.941834445098
2022-03-07 15:34:09.114330,31.9852871729979,0.8058769124762932,0,0,0.9395601108051945,0,1002.4921166500425,1342.5772166889076
2022-03-08 15:34:09.114329,27.0729442471748,1.3216106561252203,0,0,1.9749972049119673,0,946.2861296337754,1002.4921166500425
2022-03-09 15:34:09.114328,25.539376170341782,0.2407794479919648,0,1,1.9248973529947317,0,938.7338750974587,946.2861296337754
2022-03-10 15:34:09.114327,20.46686922234766,11.500581700128944,0,0,2.502386655077008,0,914.3087593126703,938.7338750974587
2022-03-11 15:34:09.114326,13.05748558984076,13.983965450755612,0,0,2.2031959166093724,0,866.4044810170313,914.3087593126703
2022-03-12 15:34:09.114325,24.85223471221545,3.1958696527776524,1,0,2.937301302853353,0,1174.6832368649602,866.4044810170313
2022-03-13 15:34:09.114324,27.886197660369113,5.599350389578222,1,0,1.8151577405970594,0,1203.3186455288162,1174.6832368649602
2022-03-14 15:34:09.114323,25.46813810051694,3.939187621884701,0,0,0.6875757983108931,0,990.6674682084907,1203.3186455288162
2022-03-15 15:34:09.114322,31.926461153027628,0.8911219878014005,0,0,2.2931085987243245,0,874.8841556254407,990.6674682084907
2022-03-16 15:34:09.114321,25.680113317866564,5.980872142555327,0,0,1.6079368238766876,0,941.0317205856945,874.8841556254407
2022-03-17 15:34:09.114320,12.166186371451445,4.646693436288193,0,0,1.9496981682418406,0,964.9765661729043,941.0317205856945
2022-03-18 15:34:09.114319,18.690135459561716,2.212531348258841,0,0,2.1286450653659315,1,1095.4359569722044,964.9765661729043
2022-03-19 15:34:09.114318,29.566845376224784,0.3492332488171241,1,0,0.6526189769081147,0,1226.1619140787004,1095.4359569722044
2022-03-20 15:34:09.114317,15.28141050098759,0.08170770789706876,1,0,1.2622526114498314,1,1419.6266504914765,1226.1619140787004
2022-03-21 15:34:09.114316,22.80873719666382,4.506542723551091,0,0,1.8995332999809005,0,920.751634942747,1419.6266504914765
2022-03-22 15:34:09.114315,19.9823306626343,5.399661893720515,0,0,1.5440041388775676,0,1015.503565056126,920.751634942747
2022-03-23 15:34:09.114315,25.040615127356208,7.27125964013319,0,0,2.983249759533202,0,818.067716288526,1015.503565056126
2022-03-24 15:34:09.114314,25.412739799214414,10.195106623511386,0,0,2.835902964293737,0,866.9508295027033,818.067716288526
2022-03-25 15:34:09.114313,20.146641498527885,3.042891652793189,0,0,2.2192204798869684,0,963.7521911302864,866.9508295027033
2022-03-26 15:34:09.114312,27.584487467305888,0.6400467754549782,1,0,1.2011499945984168,0,1336.9991280890251,963.7521911302864
2022-03-27 15:34:09.114311,22.242726564586377,1.7192899128083612,1,0,1.0847039563195309,0,1274.8498718618955,1336.9991280890251
2022-03-28 15:34:09.114310,21.200403346367526,0.584068755414851,0,0,2.0003722410927436,0,958.6231694158546,1274.8498718618955
2022-03-29 15:34:09.114309,21.508835656062057,0.7709168333372242,0,0,1.571015534248537,0,1038.0814497408878,958.6231694158546
2022-03-30 15:34:09.114308,19.249912298271134,2.0763553796251046,0,0,1.4888202437379003,0,1023.3609427093389,1038.0814497408878
2022-03-31 15:34:09.114307,14.21604994887992,5.035981908918013,0,0,1.8990159435539087,0,977.4864592894157,1023.3609427093389
2022-04-01 15:34:09.114306,12.71902599252662,3.830066319203102,0,0,2.2957429545378703,1,1104.8488263736792,977.4864592894157
2022-04-02 15:34:09.114305,26.828811925580624,0.9832865177366226,1,0,2.0375345610609243,1,1427.7222922009764,1104.8488263736792
2022-04-03 15:34:09.114304,19.38351717109096,11.360517697177986,1,0,1.5654662510645863,1,1424.3569221280015,1427.7222922009764
2022-04-04 15:34:09.114303,11.47771156013203,1.3759067624243848,0,0,1.4843044376342065,1,1153.3276339253682,1424.3569221280015
2022-04-05 15:34:09.114302,21.381880666051366,0.00048780003584861166,0,0,0.5868146667982042,1,1222.349937788419,1153.3276339253682
2022-04-06 15:34:09.114301,27.544139228328596,1.2657664799453983,0,0,1.8165907709833549,1,1132.604078793938,1222.349937788419
2022-04-07 15:34:09.114300,27.355563359198364,3.170597263933862,0,0,0.9236136406952229,1,1170.9889771709175,1132.604078793938
2022-04-08 15:34:09.114299,26.634091714791175,32.83464278387956,0,0,1.9714276794194812,1,1181.7636079875015,1170.9889771709175
2022-04-09 15:34:09.114298,29.201671325137564,8.766831702322765,1,0,1.605383396062546,1,1479.4983014105742,1181.7636079875015
2022-04-10 15:34:09.114297,25.966907489842285,13.941738116904201,1,0,0.540393554670034,1,1553.702699686847,1479.4983014105742
2022-04-11 15:34:09.114296,17.51358507868949,12.392549451194236,0,0,2.7844928311700805,1,1091.459369327326,1553.702699686847
2022-04-12 15:34:09.114295,28.483557224141638,1.3679312288934975,0,0,1.3130538298590781,1,1150.0299084655237,1091.459369327326
2022-04-13 15:34:09.114294,25.872462363772414,7.566978424567661,0,0,2.2470044871200225,1,1070.3578484018255,1150.0299084655237
2022-04-14 15:34:09.114293,13.441347287305701,8.621842275886033,0,0,2.1030204963992234,1,1059.8790080905821,1070.3578484018255
2022-04-15 15:34:09.114292,11.29210843424671,1.7466542725364635,0,0,1.8450501739359795,1,1093.742623651539,1059.8790080905821
2022-04-16 15:34:09.114292,16.40388893509593,0.7180986281952391,1,0,1.6079456085193264,1,1361.5829457588547,1093.742623651539
2022-04-17 15:34:09.114291,27.044475380555966,1.8390131913027932,1,0,2.2233071193639566,1,1416.326193289205,1361.5829457588547
2022-04-18 15:34:09.114290,20.111017624112453,16.97568932124494,0,0,0.9055619017615084,1,1206.7852606583688,1416.326193289205
2022-04-19 15:34:09.114289,14.758127133806003,5.630233703629267,0,1,2.0662371141751583,1,1108.9539996179783,1206.7852606583688
2022-04-20 15:34:09.114288,14.800920614046023,3.0586409995190627,0,0,2.85439499979652,1,1195.2768471904744,1108.9539996179783
2022-04-21 15:34:09.114287,20.705253286208773,0.7351537321149505,0,0,0.7252340173888612,1,1199.7774822534861,1195.2768471904744
2022-04-22 15:34:09.114286,15.034466596281035,3.590906195029813,0,0,1.9119507586560514,1,1217.3682391121079,1199.7774822534861
2022-04-23 15:34:09.114285,28.747165238416766,11.135497041941534,1,0,2.241175917574339,1,1520.2610600839205,1217.3682391121079
2022-04-24 15:34:09.114284,12.672613527551047,21.61190111468695,1,0,2.6815576025025027,1,1435.2357176041073,1520.2610600839205
2022-04-25 15:34:09.114283,19.17792207181764,0.42353577858551456,0,0,2.798863824275413,1,1152.3632974366064,1435.2357176041073
2022-04-26 15:34:09.114282,21.471574845657162,1.546912943529895,0,0,0.7934932843246332,1,1285.3782983954459,1152.3632974366064
2022-04-27 15:34:09.114281,14.847890019924932,2.946541459559287,0,0,1.9145443509869122,1,1195.8668659330608,1285.3782983954459
2022-04-28 15:34:09.114280,31.231844691529574,4.900982281101731,0,0,2.7172523599829908,1,1002.4553931315332,1195.8668659330608
2022-04-29 15:34:09.114279,21.01548004494532,8.476546153191745,0,0,2.9186976840949703,1,1158.5435137177458,1002.4553931315332
2022-04-30 15:34:09.114278,13.665966297233016,6.237499356081893,1,0,1.439765372221696,1,1365.4353206468127,1158.5435137177458
2022-05-01 15:34:09.114277,25.431189839055087,11.821851226036744,1,0,1.692999550568713,0,1356.3889622570885,1365.4353206468127
2022-05-02 15:34:09.114276,29.695464966640767,17.229408962374052,0,0,2.345597780879591,0,863.6837230310456,1356.3889622570885
2022-05-03 15:34:09.114275,21.43846192245929,1.986386725133165,0,0,2.242945480574978,0,946.1824958431343,863.6837230310456
2022-05-04 15:34:09.114274,25.21388698410076,5.351036188452319,0,0,2.92309597958176,1,1105.2452311267796,946.1824958431343
2022-05-05 15:34:09.114273,11.695494549617102,1.9288343955498808,0,0,1.8012727179939558,0,1010.0706831570559,1105.2452311267796
2022-05-06 15:34:09.114272,21.818072550119044,9.037363678510994,0,0,2.5336688389051654,0,941.9736219448884,1010.0706831570559
2022-05-07 15:34:09.114271,26.423268760083374,7.879262105254204,1,0,2.5047489934062717,0,1168.628126044068,941.9736219448884
2022-05-08 15:34:09.114270,15.747666824140163,7.782337039837339,1,0,0.9045603227634922,0,1254.6478583139994,1168.628126044068
2022-05-09 15:34:09.114269,21.430898879013487,5.64042117151491,0,0,1.3381749846419178,0,1013.4793361448583,1254.6478583139994
2022-05-10 15:34:09.114269,22.362853109588166,1.1377935212327295,0,0,0.8630359896314819,0,881.1753599846446,1013.4793361448583
2022-05-11 15:34:09.114268,13.42569062783815,0.3025118989809472,0,0,1.1629732288189694,1,1156.8517539025095,881.1753599846446
2022-05-12 15:34:09.114267,32.15990603568309,0.24765385416513197,0,0,0.5735705262919304,0,1008.9740355897555,1156.8517539025095
2022-05-13 15:34:09.114266,27.704018478805914,0.6357784382977225,0,0,1.1436371778729826,0,964.7816848434785,1008.9740355897555
2022-05-14 15:34:09.114265,28.975649513150216,0.5469303183960459,1,0,1.8208457456474942,0,1268.2202433598889,964.7816848434785
2022-05-15 15:34:09.114264,33.01159249480884,11.22938724748904,1,0,2.180493214672248,0,1209.1218280435373,1268.2202433598889
2022-05-16 15:34:09.114263,24.325802143930872,4.273055971913633,0,0,0.7988811738756059,0,984.6786249545753,1209.1218280435373
2022-05-17 15:34:09.114262,17.548771213349745,1.528967169783919,0,0,0.8764743392394676,1,1280.6996510901915,984.6786249545753
2022-05-18 15:34:09.114261,24.51839428698922,5.396350161455464,0,0,1.6901362006691494,0,990.2688906623688,1280.6996510901915
2022-05-19 15:34:09.114260,25.370655034545624,4.422889368150929,0,0,2.1918895631457143,0,863.476923205614,990.2688906623688
2022-05-20 15:34:09.114259,27.655174701553385,6.198977521376571,0,0,1.7614600806077565,1,1160.957518773695,863.476923205614
2022-05-21 15:34:09.114258,23.787806129166192,0.07990181905360134,1,0,1.6487081678583415,0,1240.5592976953403,1160.957518773695
2022-05-22 15:34:09.114257,13.431667634871927,3.8026214562653844,1,0,1.4334665833698017,0,1276.0122443250361,1240.5592976953403
2022-05-23 15:34:09.114256,29.288768529081853,0.0691478012122688,0,0,0.5380926936437826,0,1031.5103406105004,1276.0122443250361
2022-05-24 15:34:09.114255,27.66770598204673,6.957590603841081,0,1,1.5656079448847566,1,1269.4726623630047,1031.5103406105004
2022-05-25 15:34:09.114254,24.89230548253112,2.8910361390269026,0,0,1.2075983918243138,0,1063.6559032337052,1269.4726623630047
2022-05-26 15:34:09.114253,34.729554146544935,2.438962978029909,0,0,2.7581014225113627,0,888.2093224862846,1063.6559032337052
2022-05-27 15:34:09.114252,15.20630550245284,0.33499346111740796,0,0,2.1469331415691286,0,942.7320168327973,888.2093224862846
2022-05-28 15:34:09.114251,27.131028992274807,8.003364672247086,1,0,1.9266483425641248,0,1222.7171816589114,942.7320168327973
2022-05-29 15:34:09.114250,21.003108761863196,8.782317614566185,1,0,1.0865220514697347,0,1364.007288930593,1222.7171816589114
2022-05-30 15:34:09.114249,23.398950246793294,1.0992928204885573,0,0,0.8574053192667923,0,1012.850551722426,1364.007288930593
2022-05-31 15:34:09.114248,20.805205618481025,2.6028566411328513,0,0,1.7648467804158043,0,890.9196044289602,1012.850551722426
2022-06-01 15:34:09.114248,32.129236461977996,1.4581736177884572,0,1,1.0368766277021084,0,904.2554714460096,890.9196044289602
2022-06-02 15:34:09.114247,17.155711126910248,5.567430033561757,0,0,2.4440011713808856,0,900.1456599170726,904.2554714460096
2022-06-03 15:34:09.114246,13.568825059214001,8.708058565342405,0,0,0.6238384542742368,0,979.360175530445,900.1456599170726
2022-06-04 15:34:09.114245,33.2384995491781,0.2456639440089659,1,0,1.1120504337904296,0,1339.7810657434145,979.360175530445
2022-06-05 15:34:09.114244,15.931176792232371,1.6322898592613397,1,1,0.8146743190321655,0,1174.337621953221,1339.7810657434145
2022-06-06 15:34:09.114243,12.947528215578634,1.4453743217302377,0,0,1.3737800863562333,0,936.359766649252,1174.337621953221
2022-06-07 15:34:09.114242,30.283976477084455,9.182507164728928,0,0,2.8502028875222862,0,818.9885864382695,936.359766649252
2022-06-08 15:34:09.114241,30.93132384964705,7.311282016693761,0,0,1.5046674414022096,0,1014.6724977122175,818.9885864382695
2022-06-09 15:34:09.114240,33.7037656488921,5.5958010578880995,0,0,0.7944130795068961,0,923.2285931577741,1014.6724977122175
2022-06-10 15:34:09.114239,33.416315106220985,4.864565290531468,0,0,2.7286088140135836,0,950.6116474678948,923.2285931577741
2022-06-11 15:34:09.114238,29.450637594475236,0.8989680672549788,1,0,2.6363680050236606,0,1210.3318652793273,950.6116474678948
2022-06-12 15:34:09.114237,10.894443056369184,0.13964898317696367,1,0,1.1940921516527256,0,1199.3860268256983,1210.3318652793273
2022-06-13 15:34:09.114236,14.880682980707801,0.3477666138032913,0,0,2.1083337935253694,0,934.0701155190294,1199.3860268256983
2022-06-14 15:34:09.114235,13.998374419369735,3.946696451090843,0,0,1.471860531022409,0,964.7874291516266,934.0701155190294
2022-06-15 15:34:09.114234,23.169020458600194,2.928544992510773,0,0,1.7451684056679837,1,1086.427309240056,964.7874291516266
2022-06-16 15:34:09.114233,17.84868753205546,5.72710103400222,0,0,1.0654936935257793,1,1164.4207847151085,1086.427309240056
2022-06-17 15:34:09.114232,16.58021829374526,19.06615058744145,0,0,0.534085124447707,0,916.8268287409375,1164.4207847151085
2022-06-18 15:34:09.114231,15.573845113260218,0.8997991710475749,1,0,0.773060645635213,0,1223.4230625263363,916.8268287409375
2022-06-19 15:34:09.114230,12.491777530546138,3.4153799404509355,1,0,0.5628225785928829,0,1372.5622718658221,1223.4230625263363
2022-06-20 15:34:09.114229,30.536414981508173,1.038873471452633,0,0,2.4407312051749606,0,935.2487273431625,1372.5622718658221
2022-06-21 15:34:09.114228,14.958195246071673,1.0203126845714159,0,0,0.8154931199159019,0,983.1280667573179,935.2487273431625
2022-06-22 15:34:09.114227,32.79200548102631,3.391392135574537,0,0,0.9008132338774939,0,991.240854588881,983.1280667573179
2022-06-23 15:34:09.114226,13.790092661467861,0.5860876724888834,0,0,1.2863414516805867,0,916.4364201284985,991.240854588881
2022-06-24 15:34:09.114225,13.057525822125633,8.654112669269297,0,0,0.7385820333409522,0,1062.6359418018822,916.4364201284985
2022-06-25 15:34:09.114224,26.670115124755675,8.776869602134242,1,0,2.4963664805875103,0,1274.1100897648519,1062.6359418018822
2022-06-26 15:34:09.114223,33.5749293305596,0.34878626925884026,1,0,1.5909463180135992,0,1244.9437702193418,1274.1100897648519
2022-06-27 15:34:09.114222,27.111428047833936,5.77144429050123,0,0,1.8656399578546665,1,1189.643435314412,1244.9437702193418
2022-06-28 15:34:09.114221,34.38152631530397,4.5733200090647905,0,1,1.4961793861947226,0,935.7379447990961,1189.643435314412
2022-06-29 15:34:09.114220,26.744041776005762,6.608963741317111,0,0,1.8945744612267403,0,884.0931050246614,935.7379447990961
2022-06-30 15:34:09.114219,12.067791424802891,2.9469165986181056,0,0,2.7471703633540527,0,893.8817459322914,884.0931050246614
2022-07-01 15:34:09.114218,20.06570324120365,6.864304559160002,0,0,2.295079619425856,0,831.1817925223836,893.8817459322914
2022-07-02 15:34:09.114217,17.59982666839292,1.2296230063829188,1,0,1.9396639547566754,0,1242.4947798954165,831.1817925223836
2022-07-03 15:34:09.114216,15.60728735463093,5.913457783778428,1,0,1.236183300462886,0,1294.0755951927333,1242.4947798954165
2022-07-04 15:34:09.114214,19.215801707475563,1.7870588099724336,0,0,2.254228267554209,0,974.7963223935908,1294.0755951927333
